service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
000168,0,0,0,0,0,0,0,20210309,20210608
000169,0,0,0,0,0,0,0,20210309,20210608
000170,0,0,0,0,0,0,0,20210309,20210608
000171,0,0,0,0,0,0,0,20210309,20210608
000172,0,0,0,0,0,0,0,20210309,20210608
000173,0,0,0,0,0,0,0,20210309,20210608
000174,0,0,0,0,0,0,0,20210309,20210608
000175,0,0,0,0,0,0,0,20210309,20210608
000176,0,0,0,0,0,0,0,20210309,20210608
000177,0,0,0,0,0,0,0,20210309,20210608
000178,0,0,0,0,0,0,0,20210309,20210608
000179,0,0,0,0,0,0,0,20210309,20210608
000180,0,0,0,0,0,0,0,20210309,20210608
000181,0,0,0,0,0,0,0,20210309,20210608
000182,0,0,0,0,0,0,0,20210309,20210608
000183,0,0,0,0,0,0,0,20210309,20210608
000184,0,0,0,0,0,0,0,20210309,20210608
000185,0,0,0,0,0,0,0,20210309,20210608
000186,0,0,0,0,0,0,0,20210309,20210608
000187,0,0,0,0,0,0,0,20210309,20210608
000188,0,0,0,0,0,0,0,20210309,20210608
000189,0,0,0,0,0,0,0,20210309,20210608
000190,0,0,0,0,0,0,0,20210309,20210608
000191,0,0,0,0,0,0,0,20210309,20210608
000192,0,0,0,0,0,0,0,20210309,20210608
000193,0,0,0,0,0,0,0,20210309,20210608
000194,0,0,0,0,0,0,0,20210309,20210608
000195,0,0,0,0,0,0,0,20210309,20210608
000196,0,0,0,0,0,0,0,20210309,20210608
000197,0,0,0,0,0,0,0,20210309,20210608
000198,0,0,0,0,0,0,0,20210309,20210608
000199,0,0,0,0,0,0,0,20210309,20210608
000200,0,0,0,0,0,0,0,20210309,20210608
000201,0,0,0,0,0,0,0,20210309,20210608
000202,0,0,0,0,0,0,0,20210309,20210608
000203,0,0,0,0,0,0,0,20210309,20210608
000204,0,0,0,0,0,0,0,20210309,20210608
000205,0,0,0,0,0,0,0,20210309,20210608
000206,0,0,0,0,0,0,0,20210309,20210608
000207,0,0,0,0,0,0,0,20210309,20210608
000208,0,0,0,0,0,0,0,20210309,20210608
000209,0,0,0,0,0,0,0,20210309,20210608
000210,0,0,0,0,0,0,0,20210309,20210608
000211,0,0,0,0,0,0,0,20210309,20210608
000212,0,0,0,0,0,0,0,20210309,20210608
000213,0,0,0,0,0,0,0,20210309,20210608
000214,0,0,0,0,0,0,0,20210309,20210608
000215,0,0,0,0,0,0,0,20210309,20210608
000216,0,0,0,0,0,0,0,20210309,20210608
000217,0,0,0,0,0,0,0,20210309,20210608
000218,0,0,0,0,0,0,0,20210309,20210608
000219,0,0,0,0,0,0,0,20210309,20210608
000220,0,0,0,0,0,0,0,20210309,20210608
000221,0,0,0,0,0,0,0,20210309,20210608
000222,0,0,0,0,0,0,0,20210309,20210608
000223,0,0,0,0,0,0,0,20210309,20210608
000224,0,0,0,0,0,0,0,20210309,20210608
000225,0,0,0,0,0,0,0,20210309,20210608
000226,0,0,0,0,0,0,0,20210309,20210608
000227,0,0,0,0,0,0,0,20210309,20210608
000228,0,0,0,0,0,0,0,20210309,20210608
000229,0,0,0,0,0,0,0,20210309,20210608
000230,0,0,0,0,0,0,0,20210309,20210608
000231,0,0,0,0,0,0,0,20210309,20210608
000232,0,0,0,0,0,0,0,20210309,20210608
000233,0,0,0,0,0,0,0,20210309,20210608
000234,0,0,0,0,0,0,0,20210309,20210608
000235,0,0,0,0,0,0,0,20210309,20210608
000236,0,0,0,0,0,0,0,20210309,20210608
000237,0,0,0,0,0,0,0,20210309,20210608
000238,0,0,0,0,0,0,0,20210309,20210608
000239,0,0,0,0,0,0,0,20210309,20210608
000240,0,0,0,0,0,0,0,20210309,20210608
000241,0,0,0,0,0,0,0,20210309,20210608
000242,0,0,0,0,0,0,0,20210309,20210608
000243,0,0,0,0,0,0,0,20210309,20210608
000244,0,0,0,0,0,0,0,20210309,20210608
000245,0,0,0,0,0,0,0,20210309,20210608
000246,0,0,0,0,0,0,0,20210309,20210608
000247,0,0,0,0,0,0,0,20210309,20210608
000248,0,0,0,0,0,0,0,20210309,20210608
000249,0,0,0,0,0,0,0,20210309,20210608
000250,0,0,0,0,0,0,0,20210309,20210608
000251,0,0,0,0,0,0,0,20210309,20210608
000252,0,0,0,0,0,0,0,20210309,20210608
000253,0,0,0,0,0,0,0,20210309,20210608
000254,0,0,0,0,0,0,0,20210309,20210608
000255,0,0,0,0,0,0,0,20210309,20210608
000256,0,0,0,0,0,0,0,20210309,20210608
000257,0,0,0,0,0,0,0,20210309,20210608
000258,0,0,0,0,0,0,0,20210309,20210608
000259,0,0,0,0,0,0,0,20210309,20210608
000260,0,0,0,0,0,0,0,20210309,20210608
000261,0,0,0,0,0,0,0,20210309,20210608
000262,0,0,0,0,0,0,0,20210309,20210608
000263,0,0,0,0,0,0,0,20210309,20210608
000264,0,0,0,0,0,0,0,20210309,20210608
000265,0,0,0,0,0,0,0,20210309,20210608
000266,0,0,0,0,0,0,0,20210309,20210608
000267,0,0,0,0,0,0,0,20210309,20210608
000268,0,0,0,0,0,0,0,20210309,20210608
000269,0,0,0,0,0,0,0,20210309,20210608
000270,0,0,0,0,0,0,0,20210309,20210608
000271,0,0,0,0,0,0,0,20210309,20210608
000272,0,0,0,0,0,0,0,20210309,20210608
000273,0,0,0,0,0,0,0,20210309,20210608
000274,0,0,0,0,0,0,0,20210309,20210608
000275,0,0,0,0,0,0,0,20210309,20210608
000276,0,0,0,0,0,0,0,20210309,20210608
000277,0,0,0,0,0,0,0,20210309,20210608
000278,0,0,0,0,0,0,0,20210309,20210608
000279,0,0,0,0,0,0,0,20210309,20210608
000280,0,0,0,0,0,0,0,20210309,20210608
000281,0,0,0,0,0,0,0,20210309,20210608
000282,0,0,0,0,0,0,0,20210309,20210608
000283,0,0,0,0,0,0,0,20210309,20210608
000284,0,0,0,0,0,0,0,20210309,20210608
000285,0,0,0,0,0,0,0,20210309,20210608
000286,0,0,0,0,0,0,0,20210309,20210608
000287,0,0,0,0,0,0,0,20210309,20210608
000288,0,0,0,0,0,0,0,20210309,20210608
000289,0,0,0,0,0,0,0,20210309,20210608
000290,0,0,0,0,0,0,0,20210309,20210608
000291,0,0,0,0,0,0,0,20210309,20210608
000292,0,0,0,0,0,0,0,20210309,20210608
000293,0,0,0,0,0,0,0,20210309,20210608
000294,0,0,0,0,0,0,0,20210309,20210608
000295,0,0,0,0,0,0,0,20210309,20210608
000296,0,0,0,0,0,0,0,20210309,20210608
000297,0,0,0,0,0,0,0,20210309,20210608
000298,0,0,0,0,0,0,0,20210309,20210608
000299,0,0,0,0,0,0,0,20210309,20210608
000300,0,0,0,0,0,0,0,20210309,20210608
000301,0,0,0,0,0,0,0,20210309,20210608
000302,0,0,0,0,0,0,0,20210309,20210608
000303,0,0,0,0,0,0,0,20210309,20210608
000304,0,0,0,0,0,0,0,20210309,20210608
000305,0,0,0,0,0,0,0,20210309,20210608
000306,0,0,0,0,0,0,0,20210309,20210608
000307,0,0,0,0,0,0,0,20210309,20210608
000308,0,0,0,0,0,0,0,20210309,20210608
000309,0,0,0,0,0,0,0,20210309,20210608
000310,0,0,0,0,0,0,0,20210309,20210608
000311,0,0,0,0,0,0,0,20210309,20210608
000312,0,0,0,0,0,0,0,20210309,20210608
000313,0,0,0,0,0,0,0,20210309,20210608
000314,0,0,0,0,0,0,0,20210309,20210608
000315,0,0,0,0,0,0,0,20210309,20210608
000316,0,0,0,0,0,0,0,20210309,20210608
000317,0,0,0,0,0,0,0,20210309,20210608
000318,0,0,0,0,0,0,0,20210309,20210608
000319,0,0,0,0,0,0,0,20210309,20210608
000320,0,0,0,0,0,0,0,20210309,20210608
000321,0,0,0,0,0,0,0,20210309,20210608
000322,0,0,0,0,0,0,0,20210309,20210608
000323,0,0,0,0,0,0,0,20210309,20210608
000324,0,0,0,0,0,0,0,20210309,20210608
000325,0,0,0,0,0,0,0,20210309,20210608
000326,0,0,0,0,0,0,0,20210309,20210608
000327,0,0,0,0,0,0,0,20210309,20210608
000328,0,0,0,0,0,0,0,20210309,20210608
000329,0,0,0,0,0,0,0,20210309,20210608
000330,0,0,0,0,0,0,0,20210309,20210608
000331,0,0,0,0,0,0,0,20210309,20210608
000332,0,0,0,0,0,0,0,20210309,20210608
000333,0,0,0,0,0,0,0,20210309,20210608
000334,0,0,0,0,0,0,0,20210309,20210608
000335,0,0,0,0,0,0,0,20210309,20210608
000336,0,0,0,0,0,0,0,20210309,20210608
000337,0,0,0,0,0,0,0,20210309,20210608
000338,0,0,0,0,0,0,0,20210309,20210608
000339,0,0,0,0,0,0,0,20210309,20210608
000340,0,0,0,0,0,0,0,20210309,20210608
000341,0,0,0,0,0,0,0,20210309,20210608
000342,0,0,0,0,0,0,0,20210309,20210608
000343,0,0,0,0,0,0,0,20210309,20210608
000344,0,0,0,0,0,0,0,20210309,20210608
000345,0,0,0,0,0,0,0,20210309,20210608
000346,0,0,0,0,0,0,0,20210309,20210608
000347,0,0,0,0,0,0,0,20210309,20210608
000348,0,0,0,0,0,0,0,20210309,20210608
000349,0,0,0,0,0,0,0,20210309,20210608
000350,0,0,0,0,0,0,0,20210309,20210608
000351,0,0,0,0,0,0,0,20210309,20210608
000352,0,0,0,0,0,0,0,20210309,20210608
000353,0,0,0,0,0,0,0,20210309,20210608
000354,0,0,0,0,0,0,0,20210309,20210608
000355,0,0,0,0,0,0,0,20210309,20210608
000356,0,0,0,0,0,0,0,20210309,20210608
000357,0,0,0,0,0,0,0,20210309,20210608
000358,0,0,0,0,0,0,0,20210309,20210608
000359,0,0,0,0,0,0,0,20210309,20210608
000360,0,0,0,0,0,0,0,20210309,20210608
000361,0,0,0,0,0,0,0,20210309,20210608
000362,0,0,0,0,0,0,0,20210309,20210608
000363,0,0,0,0,0,0,0,20210309,20210608
000364,0,0,0,0,0,0,0,20210309,20210608
000365,0,0,0,0,0,0,0,20210309,20210608
000366,0,0,0,0,0,0,0,20210309,20210608
000367,0,0,0,0,0,0,0,20210309,20210608
000368,0,0,0,0,0,0,0,20210309,20210608
000369,0,0,0,0,0,0,0,20210309,20210608
000370,0,0,0,0,0,0,0,20210309,20210608
000371,0,0,0,0,0,0,0,20210309,20210608
000372,0,0,0,0,0,0,0,20210309,20210608
000373,0,0,0,0,0,0,0,20210309,20210608
000374,0,0,0,0,0,0,0,20210309,20210608
000375,0,0,0,0,0,0,0,20210309,20210608
000376,0,0,0,0,0,0,0,20210309,20210608
000377,0,0,0,0,0,0,0,20210309,20210608
000378,0,0,0,0,0,0,0,20210309,20210608
000379,0,0,0,0,0,0,0,20210309,20210608
000380,0,0,0,0,0,0,0,20210309,20210608
000381,0,0,0,0,0,0,0,20210309,20210608
000382,0,0,0,0,0,0,0,20210309,20210608
000383,0,0,0,0,0,0,0,20210309,20210608
000384,0,0,0,0,0,0,0,20210309,20210608
000385,0,0,0,0,0,0,0,20210309,20210608
000386,0,0,0,0,0,0,0,20210309,20210608
000387,0,0,0,0,0,0,0,20210309,20210608
000388,0,0,0,0,0,0,0,20210309,20210608
000389,0,0,0,0,0,0,0,20210309,20210608
000390,0,0,0,0,0,0,0,20210309,20210608
000391,0,0,0,0,0,0,0,20210309,20210608
000392,0,0,0,0,0,0,0,20210309,20210608
000393,0,0,0,0,0,0,0,20210309,20210608
000394,0,0,0,0,0,0,0,20210309,20210608
000395,0,0,0,0,0,0,0,20210309,20210608
000396,0,0,0,0,0,0,0,20210309,20210608
000397,0,0,0,0,0,0,0,20210309,20210608
000398,0,0,0,0,0,0,0,20210309,20210608
000399,0,0,0,0,0,0,0,20210309,20210608
000400,0,0,0,0,0,0,0,20210309,20210608
000401,0,0,0,0,0,0,0,20210309,20210608
000402,0,0,0,0,0,0,0,20210309,20210608
000403,0,0,0,0,0,0,0,20210309,20210608
000404,0,0,0,0,0,0,0,20210309,20210608
000405,0,0,0,0,0,0,0,20210309,20210608
000406,0,0,0,0,0,0,0,20210309,20210608
000407,0,0,0,0,0,0,0,20210309,20210608
000408,0,0,0,0,0,0,0,20210309,20210608
000409,0,0,0,0,0,0,0,20210309,20210608
000410,0,0,0,0,0,0,0,20210309,20210608
000411,0,0,0,0,0,0,0,20210309,20210608
000412,0,0,0,0,0,0,0,20210309,20210608
000413,0,0,0,0,0,0,0,20210309,20210608
000414,0,0,0,0,0,0,0,20210309,20210608
000415,0,0,0,0,0,0,0,20210309,20210608
000416,0,0,0,0,0,0,0,20210309,20210608
000417,0,0,0,0,0,0,0,20210309,20210608
000418,0,0,0,0,0,0,0,20210309,20210608
000419,0,0,0,0,0,0,0,20210309,20210608
000420,0,0,0,0,0,0,0,20210309,20210608
000421,0,0,0,0,0,0,0,20210309,20210608
000422,0,0,0,0,0,0,0,20210309,20210608
000423,0,0,0,0,0,0,0,20210309,20210608
000424,0,0,0,0,0,0,0,20210309,20210608
000425,0,0,0,0,0,0,0,20210309,20210608
000426,0,0,0,0,0,0,0,20210309,20210608
000427,0,0,0,0,0,0,0,20210309,20210608
000428,0,0,0,0,0,0,0,20210309,20210608
000429,0,0,0,0,0,0,0,20210309,20210608
000430,0,0,0,0,0,0,0,20210309,20210608
000431,0,0,0,0,0,0,0,20210309,20210608
000432,0,0,0,0,0,0,0,20210309,20210608
000433,0,0,0,0,0,0,0,20210309,20210608
000434,0,0,0,0,0,0,0,20210309,20210608
000435,0,0,0,0,0,0,0,20210309,20210608
000436,0,0,0,0,0,0,0,20210309,20210608
000437,0,0,0,0,0,0,0,20210309,20210608
000438,0,0,0,0,0,0,0,20210309,20210608
000439,0,0,0,0,0,0,0,20210309,20210608
000440,0,0,0,0,0,0,0,20210309,20210608
000441,0,0,0,0,0,0,0,20210309,20210608
000442,0,0,0,0,0,0,0,20210309,20210608
000443,0,0,0,0,0,0,0,20210309,20210608
000444,0,0,0,0,0,0,0,20210309,20210608
000445,0,0,0,0,0,0,0,20210309,20210608
000446,0,0,0,0,0,0,0,20210309,20210608
000447,0,0,0,0,0,0,0,20210309,20210608
000448,0,0,0,0,0,0,0,20210309,20210608
000449,0,0,0,0,0,0,0,20210309,20210608
000450,0,0,0,0,0,0,0,20210309,20210608
000451,0,0,0,0,0,0,0,20210309,20210608
000452,0,0,0,0,0,0,0,20210309,20210608
000453,0,0,0,0,0,0,0,20210309,20210608
000454,0,0,0,0,0,0,0,20210309,20210608
000455,0,0,0,0,0,0,0,20210309,20210608
000456,0,0,0,0,0,0,0,20210309,20210608
000457,0,0,0,0,0,0,0,20210309,20210608
000458,0,0,0,0,0,0,0,20210309,20210608
000459,0,0,0,0,0,0,0,20210309,20210608
000460,0,0,0,0,0,0,0,20210309,20210608
000461,0,0,0,0,0,0,0,20210309,20210608
000462,0,0,0,0,0,0,0,20210309,20210608
000463,0,0,0,0,0,0,0,20210309,20210608
000464,0,0,0,0,0,0,0,20210309,20210608
000465,0,0,0,0,0,0,0,20210309,20210608
000466,0,0,0,0,0,0,0,20210309,20210608
000467,0,0,0,0,0,0,0,20210309,20210608
000468,0,0,0,0,0,0,0,20210309,20210608
000469,0,0,0,0,0,0,0,20210309,20210608
000470,0,0,0,0,0,0,0,20210309,20210608
000471,0,0,0,0,0,0,0,20210309,20210608
000472,0,0,0,0,0,0,0,20210309,20210608
000473,0,0,0,0,0,0,0,20210309,20210608
000474,0,0,0,0,0,0,0,20210309,20210608
000475,0,0,0,0,0,0,0,20210309,20210608
000476,0,0,0,0,0,0,0,20210309,20210608
000477,0,0,0,0,0,0,0,20210309,20210608
000478,0,0,0,0,0,0,0,20210309,20210608
000479,0,0,0,0,0,0,0,20210309,20210608
000480,0,0,0,0,0,0,0,20210309,20210608
000481,0,0,0,0,0,0,0,20210309,20210608
000482,0,0,0,0,0,0,0,20210309,20210608
000483,0,0,0,0,0,0,0,20210309,20210608
000484,0,0,0,0,0,0,0,20210309,20210608
000485,0,0,0,0,0,0,0,20210309,20210608
000486,0,0,0,0,0,0,0,20210309,20210608
000487,0,0,0,0,0,0,0,20210309,20210608
000488,0,0,0,0,0,0,0,20210309,20210608
000489,0,0,0,0,0,0,0,20210309,20210608
000490,0,0,0,0,0,0,0,20210309,20210608
000491,0,0,0,0,0,0,0,20210309,20210608
000492,0,0,0,0,0,0,0,20210309,20210608
000493,0,0,0,0,0,0,0,20210309,20210608
000494,0,0,0,0,0,0,0,20210309,20210608
000495,0,0,0,0,0,0,0,20210309,20210608
000496,0,0,0,0,0,0,0,20210309,20210608
000497,0,0,0,0,0,0,0,20210309,20210608
000498,0,0,0,0,0,0,0,20210309,20210608
000499,0,0,0,0,0,0,0,20210309,20210608
000500,0,0,0,0,0,0,0,20210309,20210608
000501,0,0,0,0,0,0,0,20210309,20210608
000502,0,0,0,0,0,0,0,20210309,20210608
000503,0,0,0,0,0,0,0,20210309,20210608
000504,0,0,0,0,0,0,0,20210309,20210608
000505,0,0,0,0,0,0,0,20210309,20210608
000506,0,0,0,0,0,0,0,20210309,20210608
000507,0,0,0,0,0,0,0,20210309,20210608
000508,0,0,0,0,0,0,0,20210309,20210608
000509,0,0,0,0,0,0,0,20210309,20210608
000510,0,0,0,0,0,0,0,20210309,20210608
000511,0,0,0,0,0,0,0,20210309,20210608
000512,0,0,0,0,0,0,0,20210309,20210608
000513,0,0,0,0,0,0,0,20210309,20210608
000514,0,0,0,0,0,0,0,20210309,20210608
000515,0,0,0,0,0,0,0,20210309,20210608
000516,0,0,0,0,0,0,0,20210309,20210608
000517,0,0,0,0,0,0,0,20210309,20210608
000518,0,0,0,0,0,0,0,20210309,20210608
000519,0,0,0,0,0,0,0,20210309,20210608
000520,0,0,0,0,0,0,0,20210309,20210608
000521,0,0,0,0,0,0,0,20210309,20210608
000522,0,0,0,0,0,0,0,20210309,20210608
000523,0,0,0,0,0,0,0,20210309,20210608
000524,0,0,0,0,0,0,0,20210309,20210608
000525,0,0,0,0,0,0,0,20210309,20210608
000526,0,0,0,0,0,0,0,20210309,20210608
000527,0,0,0,0,0,0,0,20210309,20210608
000528,0,0,0,0,0,0,0,20210309,20210608
000529,0,0,0,0,0,0,0,20210309,20210608
000530,0,0,0,0,0,0,0,20210309,20210608
000531,0,0,0,0,0,0,0,20210309,20210608
000532,0,0,0,0,0,0,0,20210309,20210608
000533,0,0,0,0,0,0,0,20210309,20210608
000534,0,0,0,0,0,0,0,20210309,20210608
000535,0,0,0,0,0,0,0,20210309,20210608
000536,0,0,0,0,0,0,0,20210309,20210608
000537,0,0,0,0,0,0,0,20210309,20210608
000538,0,0,0,0,0,0,0,20210309,20210608
000539,0,0,0,0,0,0,0,20210309,20210608
000540,0,0,0,0,0,0,0,20210309,20210608
000541,0,0,0,0,0,0,0,20210309,20210608
000542,0,0,0,0,0,0,0,20210309,20210608
000543,0,0,0,0,0,0,0,20210309,20210608
000544,0,0,0,0,0,0,0,20210309,20210608
000545,0,0,0,0,0,0,0,20210309,20210608
000546,0,0,0,0,0,0,0,20210309,20210608
000547,0,0,0,0,0,0,0,20210309,20210608
000548,0,0,0,0,0,0,0,20210309,20210608
000549,0,0,0,0,0,0,0,20210309,20210608
000550,0,0,0,0,0,0,0,20210309,20210608
000551,0,0,0,0,0,0,0,20210309,20210608
000552,0,0,0,0,0,0,0,20210309,20210608
000553,0,0,0,0,0,0,0,20210309,20210608
000554,0,0,0,0,0,0,0,20210309,20210608
000555,0,0,0,0,0,0,0,20210309,20210608
