route_id,service_id,trip_id,trip_headsign,direction_id,block_id
DUA800853021,9307,DUASN124601F03001-1_361260,"POTA",0,
DUA800853021,9307,DUASN124603F02001-1_361261,"POTA",0,
DUA800853021,9307,DUASN124605F03001-1_361262,"POTA",0,
DUA800853021,9307,DUASN124607F01001-1_361263,"POTA",0,
DUA800853021,9307,DUASN124613F03001-1_361264,"POTA",0,
DUA800853021,9307,DUASN124619F01001-1_361265,"POTA",0,
DUA800853021,9307,DUASN124623F03001-1_361266,"POTA",0,
DUA800853021,9307,DUASN124625F03001-1_361267,"POTA",0,
DUA800853021,9307,DUASN124627F03001-1_361268,"POTA",0,
DUA800853021,9307,DUASN124629F03001-1_361269,"POTA",0,
DUA800853021,9307,DUASN124631F01001-1_361270,"POTA",0,
DUA800853021,9307,DUASN124635F03001-1_361271,"POTA",0,
DUA800853021,9307,DUASN124645F03001-1_361272,"POTA",0,
DUA800853021,9307,DUASN124655F02001-1_361273,"POTA",0,
DUA800853021,9307,DUASN124663F01001-1_361274,"POVA",0,
DUA800853021,9307,DUASN124669F03001-1_361275,"POTA",0,
DUA800853021,9307,DUASN124675F02001-1_361276,"POTA",0,
DUA800853021,9307,DUASN124677F02001-1_361277,"POTA",0,
DUA800853021,9307,DUASN124679F02001-1_361278,"POTA",0,
DUA800853021,9307,DUASN124681F01001-1_361279,"POTA",0,
DUA800853021,9307,DUASN124683F02001-1_361280,"POTA",0,
DUA800853021,9307,DUASN124685F03001-1_361281,"POTA",0,
DUA800853021,9307,DUASN124687F02001-1_361282,"POTA",0,
DUA800853021,9307,DUASN124689F03001-1_361283,"POTA",0,
DUA800853021,9307,DUASN124691F01001-1_361284,"POTA",0,
DUA800853021,9003,DUASN124691F01002-1_361285,"124691",0,
DUA800853021,9267,DUASN124693F01001-1_361286,"POTA",0,
DUA800853021,9124,DUASN124693F01002-1_361287,"POTA",0,
DUA800853021,9562,DUASN124695F01001-1_361288,"POTA",0,
DUA800853021,9501,DUASN124695F01002-1_361289,"POTA",0,
DUA800853021,9267,DUASN124697F01001-1_361290,"POTA",0,
DUA800853021,9124,DUASN124697F01002-1_361291,"POTA",0,
DUA800853021,9307,DUASN124699F03001-1_361292,"POTA",0,
DUA800853021,9307,DUASN123401F04001-1_361293,"OTTE",0,
DUA800853021,9307,DUASN123597F04001-1_361294,"OTTE",0,
DUA800853021,9307,DUASN123599F02001-1_361295,"OTTE",0,
DUA800853021,9307,DUASN123601F03001-1_361296,"OTTE",0,
DUA800853021,9148,DUASN123603F04001-1_361297,"OPOC",0,
DUA800853021,9486,DUASN123603F04002-1_361298,"OPOC",0,
DUA800853021,9148,DUASN123605F04001-1_361299,"OPOC",0,
DUA800853021,9486,DUASN123605F04002-1_361300,"OTTE",0,
DUA800853021,9148,DUASN123607F03001-1_361301,"OPOC",0,
DUA800853021,9486,DUASN123607F03002-1_361302,"OTTE",0,
DUA800853021,9307,DUASN124305F01001-1_361303,"VOTI",0,
DUA800853021,9307,DUASN124307F02001-1_361304,"VOTI",0,
DUA800853021,9307,DUASN124309F02001-1_361305,"VOTI",0,
DUA800853021,9307,DUASN124311F02001-1_361306,"VOTI",0,
DUA800853021,9307,DUASN124313F02001-1_361307,"VOTI",0,
DUA800853021,9307,DUASN124315F02001-1_361308,"VOTI",0,
DUA800853021,9307,DUASN124317F01001-1_361309,"VOTI",0,
DUA800853021,9307,DUASN124321F03001-1_361310,"VOTI",0,
DUA800853021,9307,DUASN124323F03001-1_361311,"VOTI",0,
DUA800853021,9307,DUASN124327F02001-1_361312,"VOTI",0,
DUA800853021,9307,DUASN124337F02001-1_361313,"VOTI",0,
DUA800853021,8295,DUASN123401F03001-1_361314,"TONE",0,
DUA800853021,8295,DUASN123403F02001-1_361315,"OPOC",0,
DUA800853021,8295,DUASN123407F03001-1_361316,"TONE",0,
DUA800853021,8295,DUASN123419F03001-1_361317,"TONE",0,
DUA800853021,8295,DUASN123429F02001-1_361318,"TONE",0,
DUA800853021,8295,DUASN123439F01001-1_361319,"TONE",0,
DUA800853021,8295,DUASN123449F03001-1_361320,"TONE",0,
DUA800853021,8295,DUASN123455F03001-1_361321,"TONE",0,
DUA800853021,8295,DUASN123457F02001-1_361322,"TONE",0,
DUA800853021,8295,DUASN123459F03001-1_361323,"TONE",0,
DUA800853021,8295,DUASN123461F02001-1_361324,"TONE",0,
DUA800853021,8295,DUASN123463F03001-1_361325,"TONE",0,
DUA800853021,8295,DUASN123465F03001-1_361326,"TONE",0,
DUA800853021,8295,DUASN123467F03001-1_361327,"TONE",0,
DUA800853021,8295,DUASN123469F01001-1_361328,"TONE",0,
DUA800853021,8295,DUASN123471F01001-1_361329,"TONE",0,
DUA800853021,8295,DUASN123473F01001-1_361330,"TONE",0,
DUA800853021,8295,DUASN123475F03001-1_361331,"TONE",0,
DUA800853021,8295,DUASN123477F03001-1_361332,"TONE",0,
DUA800853021,8295,DUASN123479F02001-1_361333,"TONE",0,
DUA800853021,8295,DUASN123481F03001-1_361334,"TONE",0,
DUA800853021,8295,DUASN123489F01001-1_361335,"TONE",0,
DUA800853021,8295,DUASN123503F03001-1_361336,"TONE",0,
DUA800853021,8295,DUASN123517F03001-1_361337,"TONE",0,
DUA800853021,8295,DUASN123531F03001-1_361338,"TONE",0,
DUA800853021,8295,DUASN123545F01001-1_361339,"TONE",0,
DUA800853021,8295,DUASN123559F03001-1_361340,"TONE",0,
DUA800853021,8295,DUASN123573F03001-1_361341,"TONE",0,
DUA800853021,8295,DUASN123587F03001-1_361342,"TONE",0,
DUA800853021,8295,DUASN123589F03001-1_361343,"TONE",0,
DUA800853021,8295,DUASN123591F03001-1_361344,"TONE",0,
DUA800853021,8295,DUASN123593F03001-1_361345,"OPOC",0,
DUA800853021,8295,DUASN123595F02001-1_361346,"TONE",0,
DUA800853021,8295,DUASN123597F02001-1_361347,"TONE",0,
DUA800853021,8295,DUASN123599F01001-1_361348,"TONE",0,
DUA800853021,8295,DUASN123601F02001-1_361349,"TONE",0,
DUA800853021,9571,DUASN123603F03001-1_361350,"TONE",0,
DUA800853021,8360,DUASN123605F03001-1_361351,"OPOC",0,
DUA800853021,9519,DUASN123607F02001-1_361352,"TONE",0,
DUA800853021,8364,DUASN124305F03001-1_361353,"VOBA",0,
DUA800853021,8364,DUASN124307F01001-1_361354,"VOBA",0,
DUA800853021,8364,DUASN124309F03001-1_361355,"VOBA",0,
DUA800853021,8364,DUASN124311F03001-1_361356,"VOBA",0,
DUA800853021,8364,DUASN124313F03001-1_361357,"VOBA",0,
DUA800853021,8364,DUASN124315F01001-1_361358,"VOBA",0,
DUA800853021,8364,DUASN124317F03001-1_361359,"voba",0,
DUA800853021,8364,DUASN124321F02001-1_361360,"VOBA",0,
DUA800853021,8364,DUASN124323F01001-1_361361,"VOBA",0,
DUA800853021,8364,DUASN124327F03001-1_361362,"VOBA",0,
DUA800853021,8364,DUASN124337F01001-1_361363,"VOBA",0,
DUA800853021,8364,DUASN124601F01001-1_361364,"POVA",0,
DUA800853021,8364,DUASN124603F01001-1_361365,"POVA",0,
DUA800853021,8364,DUASN124605F02001-1_361366,"POVA",0,
DUA800853021,8364,DUASN124607F03001-1_361367,"POVA",0,
DUA800853021,8364,DUASN124613F01001-1_361368,"POVA",0,
DUA800853021,8364,DUASN124619F03001-1_361369,"POVA",0,
DUA800853021,8364,DUASN124623F02001-1_361370,"POVA",0,
DUA800853021,8364,DUASN124625F02001-1_361371,"POVA",0,
DUA800853021,8364,DUASN124627F01001-1_361372,"POVA",0,
DUA800853021,8364,DUASN124629F02001-1_361373,"POVA",0,
DUA800853021,8364,DUASN124631F03001-1_361374,"POVA",0,
DUA800853021,8364,DUASN124635F01001-1_361375,"POVA",0,
DUA800853021,8364,DUASN124645F02001-1_361376,"POVA",0,
DUA800853021,8364,DUASN124655F03001-1_361377,"POVA",0,
DUA800853021,8364,DUASN124663F03001-1_361378,"POVA",0,
DUA800853021,8364,DUASN124669F01001-1_361379,"POVA",0,
DUA800853021,8364,DUASN124675F03001-1_361380,"POVA",0,
DUA800853021,8364,DUASN124677F03001-1_361381,"POVA",0,
DUA800853021,8364,DUASN124679F03001-1_361382,"POVA",0,
DUA800853021,8364,DUASN124681F02001-1_361383,"POVA",0,
DUA800853021,8364,DUASN124683F03001-1_361384,"POVA",0,
DUA800853021,8364,DUASN124685F01001-1_361385,"POVA",0,
DUA800853021,8612,DUASN124685F01002-1_361386,"TONE",0,
DUA800853021,8364,DUASN124687F03001-1_361387,"POVA",0,
DUA800853021,8612,DUASN124687F03002-1_361388,"124687",0,
DUA800853021,8615,DUASN124689F02001-1_361389,"TONE",0,
DUA800853021,8619,DUASN124691F02001-1_361390,"TONE",0,
DUA800853021,8364,DUASN124699F01001-1_361391,"POVA",0,
DUA800853021,9746,DUASN125401F01001-1_361392,"LOMI",0,
DUA800853021,9746,DUASN125405F01001-1_361393,"LOMI",0,
DUA800853021,8759,DUASN125409F01001-1_361394,"LOMI",0,
DUA800853021,9746,DUASN125413F01001-1_361395,"LEMI",0,
DUA800853021,9746,DUASN125417F01001-1_361396,"LEMI",0,
DUA800853021,8759,DUASN125419F02001-1_361397,"LOMI",0,
DUA800853021,9746,DUASN125423F01001-1_361398,"LEMI",0,
DUA800853021,9746,DUASN125429F01001-1_361399,"LEMI",0,
DUA800853021,8759,DUASN125431F02001-1_361400,"LOMI",0,
DUA800853021,8684,DUASN125435F01001-1_361401,"LEMI",0,
DUA800853021,9746,DUASN125437F01001-1_361402,"LEMI",0,
DUA800853021,8759,DUASN125439F02001-1_361403,"LOMI",0,
DUA800853021,8759,DUASN125443F01001-1_361404,"LOMI",0,
DUA800853021,9746,DUASN125443F01002-1_361405,"LOMI",0,
DUA800853021,9746,DUASN125445F01001-1_361406,"LOMI",0,
DUA800853021,8759,DUASN125445F01002-1_361407,"LOMI",0,
DUA800853021,8759,DUASN125447F01001-1_361408,"LOMI",0,
DUA800853021,8675,DUASN125447F01002-1_361409,"LOMI",0,
DUA800853021,9683,DUASN125447F01003-1_361410,"LOMI",0,
DUA800853021,8759,DUASN125449F02001-1_361411,"LOMI",0,
DUA800853021,9683,DUASN125449F02002-1_361412,"LOMI",0,
DUA800853021,8675,DUASN125449F02003-1_361413,"LOMI",0,
DUA800853021,9683,DUASN125451F02001-1_361414,"LOMI",0,
DUA800853021,8759,DUASN125451F02002-1_361415,"LOMI",0,
DUA800853021,8675,DUASN125451F02003-1_361416,"LOMI",0,
DUA800853021,9746,DUASN125453F02001-1_361417,"LOMI",0,
DUA800853021,8759,DUASN125453F02002-1_361418,"LOMI",0,
DUA800853021,9746,DUASN125455F01001-1_361419,"LOMI",0,
DUA800853021,8759,DUASN125457F02001-1_361420,"LOMI",0,
DUA800853021,8684,DUASN125461F01001-1_361421,"LEVA",0,
DUA800853021,9746,DUASN125465F01001-1_361422,"LEVA",0,
DUA800853021,8759,DUASN125467F01001-1_361423,"LOMI",0,
DUA800853021,9746,DUASN125471F01001-1_361424,"LEVA",0,
DUA800853021,9746,DUASN125475F01001-1_361425,"LEVA",0,
DUA800853021,8759,DUASN125477F02001-1_361426,"LOMI",0,
DUA800853021,9746,DUASN125481F01001-1_361427,"LEVA",0,
DUA800853021,9746,DUASN125485F01001-1_361428,"LEVA",0,
DUA800853021,8759,DUASN125487F02001-1_361429,"LOMI",0,
DUA800853021,8684,DUASN125491F01001-1_361430,"LEVA",0,
DUA800853021,9746,DUASN125493F01001-1_361431,"LOMI",0,
DUA800853021,8759,DUASN125495F02001-1_361432,"LOMI",0,
DUA800853021,8757,DUASN125499F01001-1_361433,"LOMI",0,
DUA800853021,8306,DUASN125499F01002-1_361434,"LOMI",0,
DUA800853021,9746,DUASN125499F01003-1_361435,"LOMI",0,
DUA800853021,8758,DUASN125501F01001-1_361436,"LOMI",0,
DUA800853021,9714,DUASN125501F01002-1_361437,"LOMI",0,
DUA800853021,9711,DUASN125503F01001-1_361438,"LOMI",0,
DUA800853021,8752,DUASN125503F01002-1_361439,"LOMI",0,
DUA800853021,8747,DUASN123401F01001-1_361440,"BONE",0,
DUA800853021,8747,DUASN123403F03001-1_361441,"BONE",0,
DUA800853021,8747,DUASN123407F02001-1_361442,"BONE",0,
DUA800853021,8747,DUASN123419F01001-1_361443,"BONE",0,
DUA800853021,8747,DUASN123429F03001-1_361444,"BONE",0,
DUA800853021,8747,DUASN123439F03001-1_361445,"BONE",0,
DUA800853021,8747,DUASN123449F02001-1_361446,"BONE",0,
DUA800853021,8747,DUASN123455F02001-1_361447,"BONE",0,
DUA800853021,8747,DUASN123457F01001-1_361448,"BONE",0,
DUA800853021,8747,DUASN123459F02001-1_361449,"BONE",0,
DUA800853021,8747,DUASN123461F03001-1_361450,"BONE",0,
DUA800853021,8747,DUASN123463F01001-1_361451,"BONE",0,
DUA800853021,8747,DUASN123465F02001-1_361452,"BONE",0,
DUA800853021,8648,DUASN123467F02001-1_361453,"BONE",0,
DUA800853021,8731,DUASN123467F02002-1_361454,"BONE",0,
DUA800853021,8747,DUASN123469F03001-1_361455,"BONE",0,
DUA800853021,8747,DUASN123471F03001-1_361456,"BONE",0,
DUA800853021,8747,DUASN123473F02001-1_361457,"BONE",0,
DUA800853021,8747,DUASN123475F02001-1_361458,"BONE",0,
DUA800853021,8747,DUASN123477F01001-1_361459,"BONE",0,
DUA800853021,8747,DUASN123479F01001-1_361460,"BONE",0,
DUA800853021,8747,DUASN123481F01001-1_361461,"BONE",0,
DUA800853021,8747,DUASN123489F02001-1_361462,"BONE",0,
DUA800853021,8747,DUASN123503F01001-1_361463,"BONE",0,
DUA800853021,8747,DUASN123517F02001-1_361464,"BONE",0,
DUA800853021,8747,DUASN123531F02001-1_361465,"BONE",0,
DUA800853021,8747,DUASN123545F02001-1_361466,"BONE",0,
DUA800853021,8747,DUASN123559F01001-1_361467,"BONE",0,
DUA800853021,8747,DUASN123573F01001-1_361468,"BONE",0,
DUA800853021,8747,DUASN123587F01001-1_361469,"BONE",0,
DUA800853021,8747,DUASN123589F02001-1_361470,"BONE",0,
DUA800853021,8747,DUASN123591F02001-1_361471,"BONE",0,
DUA800853021,8747,DUASN123593F01001-1_361472,"BONE",0,
DUA800853021,8747,DUASN123595F03001-1_361473,"BONE",0,
DUA800853021,8747,DUASN123597F01001-1_361474,"BONE",0,
DUA800853021,8747,DUASN123599F04001-1_361475,"BONE",0,
DUA800853021,8747,DUASN123601F01001-1_361476,"BONE",0,
DUA800853021,8726,DUASN123603F02001-1_361477,"BONE",0,
DUA800853021,8727,DUASN123605F02001-1_361478,"BONE",0,
DUA800853021,8768,DUASN123607F04001-1_361479,"BONE",0,
DUA800853021,8687,DUASN123623F01001-1_361480,"BONE",0,
DUA800853021,8684,DUASN125201F01001-1_361481,"MOSA",0,
DUA800853021,8684,DUASN125203F01001-1_361482,"MOSA",0,
DUA800853021,8684,DUASN125205F01001-1_361483,"MOSA",0,
DUA800853021,8684,DUASN125207F01001-1_361484,"MOSA",0,
DUA800853021,8684,DUASN125209F01001-1_361485,"MOSA",0,
DUA800853021,8684,DUASN125211F01001-1_361486,"MOSA",0,
DUA800853021,8684,DUASN125213F01001-1_361487,"MOSA",0,
DUA800853021,8684,DUASN125215F01001-1_361488,"MOSA",0,
DUA800853021,8684,DUASN125217F01001-1_361489,"MOSA",0,
DUA800853021,8684,DUASN125219F01001-1_361490,"MOSA",0,
DUA800853021,8684,DUASN125221F01001-1_361491,"MOSA",0,
DUA800853021,8684,DUASN125223F01001-1_361492,"MOSA",0,
DUA800853021,8684,DUASN125225F01001-1_361493,"MOSA",0,
DUA800853021,8591,DUASN125501F02001-1_361494,"MOSA",0,
DUA800853021,8416,DUASN125503F02001-1_361495,"MOSA",0,
DUA800853021,8759,DUASN125701F01001-1_361496,"POMA",0,
DUA800853021,9746,DUASN125701F01002-1_361497,"POMA",0,
DUA800853021,9746,DUASN125707F01001-1_361498,"PEMI",0,
DUA800853021,8759,DUASN125709F02001-1_361499,"POMA",0,
DUA800853021,9746,DUASN125713F01001-1_361500,"PEMI",0,
DUA800853021,9746,DUASN125717F01001-1_361501,"PEMI",0,
DUA800853021,8759,DUASN125719F01001-1_361502,"POMA",0,
DUA800853021,9746,DUASN125723F01001-1_361503,"PEMI",0,
DUA800853021,8684,DUASN125727F01001-1_361504,"PEMI",0,
DUA800853021,8759,DUASN125729F02001-1_361505,"POMA",0,
DUA800853021,9746,DUASN125733F01001-1_361506,"PEMI",0,
DUA800853021,8684,DUASN125735F01001-1_361507,"PEMI",0,
DUA800853021,8759,DUASN125737F02001-1_361508,"POMA",0,
DUA800853021,9746,DUASN125737F02002-1_361509,"POMA",0,
DUA800853021,8759,DUASN125739F01001-1_361510,"POMA",0,
DUA800853021,9746,DUASN125739F01002-1_361511,"POMA",0,
DUA800853021,8759,DUASN125741F02001-1_361512,"POMA",0,
DUA800853021,9746,DUASN125741F02002-1_361513,"POMA",0,
DUA800853021,8759,DUASN125743F01001-1_361514,"POMA",0,
DUA800853021,9746,DUASN125743F01002-1_361515,"POMA",0,
DUA800853021,8759,DUASN125745F01001-1_361516,"POMA",0,
DUA800853021,9746,DUASN125745F01002-1_361517,"POMA",0,
DUA800853021,9746,DUASN125747F02001-1_361518,"POMA",0,
DUA800853021,8759,DUASN125747F02002-1_361519,"POMA",0,
DUA800853021,8759,DUASN125749F02001-1_361520,"POMA",0,
DUA800853021,9746,DUASN125749F02002-1_361521,"POMA",0,
DUA800853021,8684,DUASN125753F01001-1_361522,"PEDA",0,
DUA800853021,8759,DUASN125755F01001-1_361523,"POMA",0,
DUA800853021,9746,DUASN125759F01001-1_361524,"PEDA",0,
DUA800853021,9746,DUASN125763F01001-1_361525,"PEDA",0,
DUA800853021,8759,DUASN125765F02001-1_361526,"POMA",0,
DUA800853021,9746,DUASN125769F01001-1_361527,"PEDA",0,
DUA800853021,9746,DUASN125773F01001-1_361528,"PEDA",0,
DUA800853021,8759,DUASN125775F02001-1_361529,"POMA",0,
DUA800853021,9746,DUASN125779F01001-1_361530,"PEDA",0,
DUA800853021,9746,DUASN125783F01001-1_361531,"PEDA",0,
DUA800853021,8759,DUASN125785F01001-1_361532,"POMA",0,
DUA800853021,9746,DUASN125789F01001-1_361533,"PEDA",0,
DUA800853021,8759,DUASN125791F01001-1_361534,"POMA",0,
DUA800853021,9746,DUASN125791F01002-1_361535,"POMA",0,
DUA800853021,8759,DUASN125793F01001-1_361536,"POMA",0,
DUA800853021,9746,DUASN125793F01002-1_361537,"POMA",0,
DUA800853021,8759,DUASN125795F01001-1_361538,"POMA",0,
DUA800853021,9746,DUASN125795F01002-1_361539,"POMA",0,
DUA800853021,8753,DUASN125797F01001-1_361540,"POMA",0,
DUA800853021,8618,DUASN125797F01002-1_361541,"POMA",0,
DUA800853021,9531,DUASN125799F02001-1_361542,"POMA",0,
DUA800853021,8769,DUASN125801F01001-1_361543,"POMA",0,
DUA800853021,9675,DUASN124319F01001-1_361544,"VOBA",0,
DUA800853021,8924,DUASN124601F02001-1_361545,"POVA",0,
DUA800853021,8924,DUASN124603F03001-1_361546,"POVA",0,
DUA800853021,8924,DUASN124605F01001-1_361547,"POVA",0,
DUA800853021,9746,DUASN124605F01002-1_361548,"POVA",0,
DUA800853021,8924,DUASN124607F02001-1_361549,"POVA",0,
DUA800853021,9746,DUASN124609F01001-1_361550,"POVA",0,
DUA800853021,9746,DUASN124611F01001-1_361551,"POVA",0,
DUA800853021,8924,DUASN124613F02001-1_361552,"POVA",0,
DUA800853021,9746,DUASN124615F01001-1_361553,"POVA",0,
DUA800853021,9746,DUASN124617F01001-1_361554,"POVA",0,
DUA800853021,8924,DUASN124619F02001-1_361555,"POVA",0,
DUA800853021,9746,DUASN124621F01001-1_361556,"POVA",0,
DUA800853021,8924,DUASN124623F01001-1_361557,"POVA",0,
DUA800853021,9746,DUASN124623F01002-1_361558,"POVA",0,
DUA800853021,8924,DUASN124625F01001-1_361559,"POVA",0,
DUA800853021,8675,DUASN124625F01002-1_361560,"POVA",0,
DUA800853021,9683,DUASN124625F01003-1_361561,"POVA",0,
DUA800853021,8924,DUASN124627F02001-1_361562,"POVA",0,
DUA800853021,9746,DUASN124627F02002-1_361563,"POVA",0,
DUA800853021,8924,DUASN124629F01001-1_361564,"POVA",0,
DUA800853021,9746,DUASN124629F01002-1_361565,"POVA",0,
DUA800853021,8924,DUASN124631F02001-1_361566,"POVA",0,
DUA800853021,9746,DUASN124631F02002-1_361567,"POVA",0,
DUA800853021,8684,DUASN124633F01001-1_361568,"POVA",0,
DUA800853021,8924,DUASN124635F02001-1_361569,"POVA",0,
DUA800853021,9746,DUASN124635F02002-1_361570,"POVA",0,
DUA800853021,8684,DUASN124639F01001-1_361571,"PERA",0,
DUA800853021,9746,DUASN124643F01001-1_361572,"PERA",0,
DUA800853021,8924,DUASN124645F01001-1_361573,"POVA",0,
DUA800853021,9746,DUASN124649F01001-1_361574,"PERA",0,
DUA800853021,9746,DUASN124653F01001-1_361575,"PERA",0,
DUA800853021,8924,DUASN124655F01001-1_361576,"POVA",0,
DUA800853021,9746,DUASN124661F01001-1_361577,"PERA",0,
DUA800853021,8924,DUASN124663F02001-1_361578,"POVA",0,
DUA800853021,9746,DUASN124667F01001-1_361579,"PERA",0,
DUA800853021,8924,DUASN124669F02001-1_361580,"POVA",0,
DUA800853021,9746,DUASN124673F01001-1_361581,"PERA",0,
DUA800853021,8924,DUASN124675F01001-1_361582,"POVA",0,
DUA800853021,8924,DUASN124677F01001-1_361583,"POVA",0,
DUA800853021,9746,DUASN124677F01002-1_361584,"POVA",0,
DUA800853021,8924,DUASN124679F01001-1_361585,"POVA",0,
DUA800853021,9746,DUASN124679F01002-1_361586,"POVA",0,
DUA800853021,8924,DUASN124681F03001-1_361587,"POVA",0,
DUA800853021,9746,DUASN124681F03002-1_361588,"POVA",0,
DUA800853021,8924,DUASN124683F01001-1_361589,"POVA",0,
DUA800853021,9746,DUASN124683F01002-1_361590,"POVA",0,
DUA800853021,8686,DUASN124685F02001-1_361591,"POVA",0,
DUA800853021,8920,DUASN124685F02002-1_361592,"POVA",0,
DUA800853021,8924,DUASN124687F01001-1_361593,"POVA",0,
DUA800853021,9703,DUASN124687F01002-1_361594,"POVA",0,
DUA800853021,8923,DUASN124689F01001-1_361595,"POVA",0,
DUA800853021,8673,DUASN124689F01002-1_361596,"POVA",0,
DUA800853021,9573,DUASN124691F03001-1_361597,"POVA",0,
DUA800853021,8923,DUASN124691F03002-1_361598,"POVA",0,
DUA800853021,8924,DUASN124699F02001-1_361599,"POVA",0,
DUA800853021,8684,DUASN124699F02002-1_361600,"POVA",0,
DUA800853021,9746,DUASN123401F02001-1_361601,"OPOC",0,
DUA800853021,8886,DUASN123401F02002-1_361602,"OPOC",0,
DUA800853021,8886,DUASN123403F01001-1_361603,"OPOC",0,
DUA800853021,9746,DUASN123403F01002-1_361604,"OPOC",0,
DUA800853021,8886,DUASN123407F01001-1_361605,"OPOC",0,
DUA800853021,9746,DUASN123409F01001-1_361606,"ODEA",0,
DUA800853021,9746,DUASN123413F01001-1_361607,"ODEA",0,
DUA800853021,9746,DUASN123417F01001-1_361608,"ODEA",0,
DUA800853021,8886,DUASN123419F02001-1_361609,"OPOC",0,
DUA800853021,9746,DUASN123423F01001-1_361610,"ODEA",0,
DUA800853021,9746,DUASN123427F01001-1_361611,"ODEA",0,
DUA800853021,8886,DUASN123429F01001-1_361612,"OPOC",0,
DUA800853021,9746,DUASN123433F01001-1_361613,"ODEA",0,
DUA800853021,9746,DUASN123437F01001-1_361614,"ODEA",0,
DUA800853021,8886,DUASN123439F02001-1_361615,"OPOC",0,
DUA800853021,9746,DUASN123443F01001-1_361616,"ODEA",0,
DUA800853021,9746,DUASN123447F01001-1_361617,"ODEA",0,
DUA800853021,8886,DUASN123449F01001-1_361618,"OPOC",0,
DUA800853021,8670,DUASN123453F01001-1_361619,"ODEA",0,
DUA800853021,9686,DUASN123453F01002-1_361620,"ODEA",0,
DUA800853021,8886,DUASN123455F01001-1_361621,"OPOC",0,
DUA800853021,9746,DUASN123455F01002-1_361622,"OPOC",0,
DUA800853021,9746,DUASN123457F03001-1_361623,"OPOC",0,
DUA800853021,8886,DUASN123457F03002-1_361624,"OPOC",0,
DUA800853021,8886,DUASN123459F01001-1_361625,"OPOC",0,
DUA800853021,9746,DUASN123459F01002-1_361626,"OPOC",0,
DUA800853021,8886,DUASN123461F01001-1_361627,"OPOC",0,
DUA800853021,9746,DUASN123461F01002-1_361628,"OPOC",0,
DUA800853021,8886,DUASN123463F02001-1_361629,"OPOC",0,
DUA800853021,8675,DUASN123463F02002-1_361630,"OPOC",0,
DUA800853021,9683,DUASN123463F02003-1_361631,"OPOC",0,
DUA800853021,8886,DUASN123465F01001-1_361632,"OPOC",0,
DUA800853021,9746,DUASN123465F01002-1_361633,"OPOC",0,
DUA800853021,8886,DUASN123467F01001-1_361634,"OPOC",0,
DUA800853021,9746,DUASN123467F01002-1_361635,"OPOC",0,
DUA800853021,9746,DUASN123469F02001-1_361636,"OPOC",0,
DUA800853021,8886,DUASN123469F02002-1_361637,"OPOC",0,
DUA800853021,8886,DUASN123471F02001-1_361638,"OPOC",0,
DUA800853021,9746,DUASN123471F02002-1_361639,"OPOC",0,
DUA800853021,8886,DUASN123473F03001-1_361640,"OPOC",0,
DUA800853021,9746,DUASN123473F03002-1_361641,"OPOC",0,
DUA800853021,8675,DUASN123475F01001-1_361642,"OPOC",0,
DUA800853021,8886,DUASN123475F01002-1_361643,"OPOC",0,
DUA800853021,9683,DUASN123475F01003-1_361644,"OPOC",0,
DUA800853021,9746,DUASN123477F02001-1_361645,"OPOC",0,
DUA800853021,8886,DUASN123477F02002-1_361646,"OPOC",0,
DUA800853021,9746,DUASN123479F03001-1_361647,"OPOC",0,
DUA800853021,8886,DUASN123479F03002-1_361648,"OPOC",0,
DUA800853021,9746,DUASN123481F02001-1_361649,"OPOC",0,
DUA800853021,8886,DUASN123481F02002-1_361650,"OPOC",0,
DUA800853021,9746,DUASN123485F01001-1_361651,"OPOC",0,
DUA800853021,8886,DUASN123489F03001-1_361652,"OPOC",0,
DUA800853021,9746,DUASN123493F01001-1_361653,"ODDA",0,
DUA800853021,9746,DUASN123499F01001-1_361654,"ODDA",0,
DUA800853021,8886,DUASN123503F02001-1_361655,"OPOC",0,
DUA800853021,9746,DUASN123507F01001-1_361656,"ODDA",0,
DUA800853021,9746,DUASN123513F01001-1_361657,"ODDA",0,
DUA800853021,8886,DUASN123517F01001-1_361658,"OPOC",0,
DUA800853021,8684,DUASN123521F01001-1_361659,"ODDA",0,
DUA800853021,9746,DUASN123527F01001-1_361660,"ODDA",0,
DUA800853021,8886,DUASN123531F01001-1_361661,"OPOC",0,
DUA800853021,9746,DUASN123535F01001-1_361662,"ODDA",0,
DUA800853021,9746,DUASN123541F01001-1_361663,"ODDA",0,
DUA800853021,8886,DUASN123545F03001-1_361664,"OPOC",0,
DUA800853021,9686,DUASN123549F01001-1_361665,"ODDA",0,
DUA800853021,8670,DUASN123549F01002-1_361666,"ODDA",0,
DUA800853021,9746,DUASN123555F01001-1_361667,"ODDA",0,
DUA800853021,8886,DUASN123559F02001-1_361668,"OPOC",0,
DUA800853021,8684,DUASN123563F01001-1_361669,"ODDA",0,
DUA800853021,9746,DUASN123569F01001-1_361670,"ODDA",0,
DUA800853021,8886,DUASN123573F02001-1_361671,"OPOC",0,
DUA800853021,9746,DUASN123577F01001-1_361672,"ODDA",0,
DUA800853021,9746,DUASN123583F01001-1_361673,"OPOC",0,
DUA800853021,8886,DUASN123587F02001-1_361674,"OPOC",0,
DUA800853021,9772,DUASN123589F01001-1_361675,"OPOC",0,
DUA800853021,8886,DUASN123591F01001-1_361676,"OPOC",0,
